Date,IBM.N,MSFT.O,SPG.N,PSA.N,AVB.N,EQR.N,WELL.N,WY.N,VTR.N,O.N,ESS.N,JBHT.O,ALK.N,CSX.O,LUV.N,FDX.N,ESV.N,HP.N,NE.N,OII.N,BCS.N,BAC.N,JPM.N,WFC.N,C.N,USB.N,BBT.N,BBY.N,HD.N,LOW.N,CVS.N,TJX.N,COST.O,TXN.O,MU.O,INTC.O,ADI.O,QCOM.O,AMAT.O,AEP.N,AES.N,ARTNA.O,ATO.N,AVA.N,AWR.N,BKH.N,CDZI.O,XOM.N,CVX.N,COP.N,EOG.N,OXY.N,SLB.N,HAL.N,APC.N,AXP.N,PNC.N,CB.N,SCHW.N,MS.N,AIG.N,SPGI.N,COF.N,PGR.N,MMC.N,AON.N,AFL.N,TRV.N,ALL.N,STT.N,STI.N,TROW.O,MTB.N,KEY.N,RF.N,FITB.O,DE.N,DHR.N,DOV.N,EFX.N,EMR.N,ETN.N,FLS.N,GD.N,GE.N,GWW.N,HON.N,IR.N,ITW.N,JCI.N,ORCL.N,ADBE.O,ADP.O,INTU.O,MU.O,HPQ.N,FISV.O,ADI.O,ADSK.O,TSS.N,AMD.O,PAYX.O,LRCX.O,MSI.N,XLNX.O,CA.O,HD.N,MCD.N,NKE.N,LOW.N,SBUX.O,TJX.N,TGT.N,ROST.O,F.N,VFC.N,CCL.N,RCL.N,AZO.N,DHI.N,TIF.N,LEN.N,KSS.N,HAS.O,TSCO.O,PVH.N,PG.N,KO.N,PEP.O,WMT.N,MO.N,SYY.N,ABMD.O,ABT.N,AGN.N,AMGN.O,BAX.N,BDX.N,BIIB.O,BMY.N,BSX.N,CAH.N,CELG.O
1995-04-25,16.0065,3.3034,7.3981,6.6696,5.8993,3.5858,3.9762,2.9585,10.0917,13.6366,5.5801,3.6334,3.7433,4.1694,4.2775,15.2429,12.0356,5.0460,2.6484,2.0676,4.8312,6.8110,7.1614,3.5027,46.1876,2.4550,4.6261,1.9999,6.1915,2.7727,6.7665,0.5263,5.3418,4.5988,20.4231,4.0642,4.5507,1.1820,2.9195,10.4582,3.0005,2.3019,7.1094,6.0419,2.4336,5.6376,112.5000,9.3563,3.7679,10.8382,5.1341,5.3962,11.0076,6.9311,8.6833,8.4249,12.4812,17.3644,1.9498,7.5475,281.0021,5.5317,5.2160,2.0595,7.1717,10.6749,2.2763,13.1218,9.1166,5.8500,15.7858,2.8058,9.6824,6.3563,11.5262,5.6768,8.5179,2.5010,7.1090,12.3180,8.7265,7.6216,5.5934,7.2994,4.7852,20.9525,11.7701,6.4016,8.2224,8.9268,1.9680,1.6571,18.5185,6.4553,20.4231,5.1827,2.0741,4.5507,8.1176,3.9321,17.5625,2.3171,14.9764,96.9663,4.6108,13.8741,6.1915,10.8111,1.7507,2.7727,0.6451,0.5263,3.7539,0.4948,13.2029,3.6537,7.4242,8.3390,23.1250,1.2136,2.9506,6.3202,4.2469,8.9330,1.2468,13.1238,9.6982,8.4394,12.3549,8.1992,7.4445,4.0502,3.5000,5.3182,14.8600,7.2879,5.8211,9.9665,0.6563,7.2322,6.5000,10.6984,0.2240
1995-04-26,16.2843,3.2879,7.3202,6.7209,5.9427,3.6028,3.9990,2.9858,9.8147,13.3602,5.4936,3.6459,3.8013,4.2081,4.1860,15.3853,11.8461,4.9815,2.7226,2.1227,4.8312,6.8278,7.1401,3.5195,46.6140,2.4478,4.6552,2.0807,6.2105,2.7359,6.7187,0.5151,5.3418,4.7923,20.3609,4.1211,4.6163,1.2342,3.0299,10.4184,3.0460,2.3019,7.1094,6.0419,2.4520,5.5426,112.5000,9.3229,3.7580,10.6501,5.0792,5.3397,10.9644,6.7983,8.5244,8.4552,12.2958,17.2840,1.9498,7.5041,279.3295,5.6360,5.2820,2.0127,7.1375,10.5927,2.2411,13.1889,9.0791,5.8041,15.7494,2.8250,9.6521,6.2680,11.4848,5.6768,8.4545,2.5234,7.1090,12.3180,8.7104,7.5384,5.5612,7.2994,4.7959,20.4466,11.7701,6.4016,8.2428,9.0114,1.9184,1.6313,18.4823,6.3975,20.3609,5.1530,2.0556,4.6163,8.2928,3.9321,18.1250,2.3549,15.3283,100.0033,4.7027,13.8741,6.2105,10.7729,1.7653,2.7359,0.6417,0.5151,3.7609,0.4884,13.1106,3.6101,7.6562,8.4254,23.2500,1.2296,2.9390,6.2251,4.2106,8.8981,1.2038,13.1238,9.7695,8.4212,12.4673,8.1992,7.3764,3.9776,3.5000,5.4403,14.6773,7.5563,5.7562,9.8783,0.6458,7.2461,6.5625,10.6700,0.2188
1995-04-27,16.5622,3.2466,7.3592,6.5670,6.1596,3.6711,3.9990,3.0130,9.6960,13.4523,5.5369,3.7690,3.8594,4.1952,4.1173,15.4708,12.1304,5.0674,2.7226,2.1503,4.9038,6.8278,7.0974,3.6205,47.1825,2.4190,4.6843,2.1615,6.4194,2.7973,6.6470,0.5151,5.2505,4.8265,20.3609,4.2012,4.7476,1.2400,2.9808,10.4582,2.9551,2.3019,7.1094,5.9932,2.5073,5.5742,114.0625,9.3061,3.8279,10.5372,4.9693,5.2267,10.9644,6.8204,8.6568,8.4249,12.4194,17.2840,1.9789,7.4824,287.0236,5.6930,5.3151,1.9994,7.1945,10.6648,2.2974,12.9204,9.1166,5.8500,15.7131,2.8250,9.6521,6.3563,11.5677,5.5904,8.4419,2.5792,7.1364,12.5167,8.7588,7.5384,5.5612,7.1042,4.8389,20.2358,11.9191,6.3338,8.1408,8.9268,2.0673,1.6682,18.4100,5.6074,20.3609,5.1925,2.0000,4.7476,8.1468,3.9321,18.2500,2.3801,15.2501,99.1356,4.6720,14.0380,6.4194,10.7347,1.7682,2.7973,0.6451,0.5151,3.7399,0.4948,13.0499,3.6013,7.6175,8.2526,23.1250,1.2456,2.9738,6.1776,4.2590,8.9330,1.2396,13.1238,9.7339,8.4031,12.3175,8.2423,7.3628,4.0321,3.5000,5.4403,15.2254,7.8650,5.6913,9.8342,0.6667,7.2182,6.6875,10.5561,0.2240
1995-04-28,16.1775,3.3757,7.3981,6.6183,6.2463,3.6541,3.9762,3.0493,9.8147,13.5445,5.6234,3.7941,3.9754,4.1178,4.2317,15.4993,12.6990,5.0889,2.6236,2.2055,4.8893,6.7103,7.1187,3.5700,47.0403,2.4046,4.7716,2.2121,6.3435,2.8341,6.8382,0.5151,5.3418,4.8265,20.5163,4.2349,4.7038,1.2168,3.0237,10.4184,3.1369,2.3019,7.0158,5.9932,2.5257,5.5742,112.5000,9.2894,3.7879,10.5372,5.0242,5.1984,10.8779,6.7983,8.7098,8.4249,12.4194,17.0428,1.9934,7.3523,285.6855,5.6645,5.3151,2.0194,7.1375,10.6287,2.3327,12.8869,9.1166,5.8271,15.7858,2.8250,9.7126,6.2974,11.5262,5.5471,8.3151,2.6573,7.1227,12.8644,8.6942,7.6383,5.5773,7.2408,4.8067,20.4044,11.8074,6.4695,8.1816,8.8845,2.0177,1.7199,18.5908,5.2220,20.5163,5.2221,1.9630,4.7038,7.9570,3.9626,18.0000,2.3990,15.7975,98.7018,4.7027,14.0653,6.3435,10.6965,1.7916,2.8341,0.6417,0.5151,3.7679,0.4948,13.1713,3.5229,7.6949,8.2526,23.1250,1.2456,2.9855,6.2727,4.3316,8.8632,1.2181,13.1238,9.9656,8.4212,12.4673,8.1992,7.3764,4.0684,4.3750,5.5275,15.1645,7.8046,6.0159,9.8342,0.6667,7.2600,6.8125,10.4992,0.2188
1995-05-02,15.8783,3.2854,7.4371,6.7209,6.1596,3.6028,4.0033,3.0603,9.6564,13.6366,5.6234,3.6685,3.8884,4.0855,4.0945,15.2998,12.5095,5.0889,2.6731,2.3157,4.9618,6.7103,7.0974,3.5306,46.8411,2.4118,4.7716,2.1514,6.2865,2.6991,6.7904,0.5207,5.3418,4.7809,20.1122,4.3021,4.6163,1.1936,2.9501,10.2594,3.1369,2.3019,7.0158,5.9444,2.4704,5.5742,103.1250,9.4732,3.8979,10.5748,5.0517,5.3397,11.0725,6.7983,8.6303,8.3643,12.4812,16.7213,1.9643,7.5258,285.0164,5.6455,5.3151,2.0060,7.0578,10.5206,2.2481,13.0882,8.9665,5.8041,15.8949,2.7578,9.7126,6.3857,11.4433,5.7344,8.3785,2.7020,7.2871,12.7651,8.7104,7.6410,5.5909,7.2213,4.8281,20.3980,11.8074,6.4921,8.2836,8.8845,1.9722,1.6313,18.4461,5.2991,20.1122,5.0839,1.9722,4.6163,8.4096,3.8712,17.3750,2.4179,15.6020,98.4848,4.8942,14.9939,6.2865,10.7347,1.8092,2.6991,0.6775,0.5207,3.7329,0.4979,12.9286,3.5839,7.8109,8.3822,23.0000,1.3893,3.0203,6.3298,4.0775,8.8856,1.2181,12.6970,9.9656,8.4031,12.8791,7.9834,7.6078,4.0139,3.8750,5.5798,15.4690,7.7174,5.9510,10.1650,0.6771,7.2461,7.0938,10.6415,0.2135
1995-05-03,16.1134,3.3396,7.3981,6.6183,6.2463,3.6028,4.0267,3.0786,9.3002,13.4523,5.6666,3.6811,3.9464,4.0532,4.2088,15.0434,12.5095,5.2392,2.7226,2.2882,4.9328,6.7774,7.2040,3.5985,47.8408,2.3974,4.7716,2.1615,6.5144,2.6991,6.8621,0.5263,5.3189,5.0143,20.8272,4.4417,4.5944,1.2052,2.9931,10.3786,3.1369,2.3019,6.9223,5.9444,2.5073,5.5109,109.3750,9.4565,3.8879,10.6501,5.0517,5.3679,11.1374,6.8204,8.6303,8.4855,12.5430,16.9625,1.9498,7.7427,287.3581,5.6455,5.4471,2.0194,7.0920,10.5567,2.2692,13.2560,9.2292,5.8041,15.8949,2.7770,9.8034,6.3857,11.5677,5.6048,8.3785,2.7467,7.3145,12.8147,8.8720,7.6745,5.5909,7.1628,4.8603,20.3980,11.8819,6.5600,8.3244,8.9057,2.0838,1.6313,18.5185,5.4147,20.8272,5.3307,1.9630,4.5944,8.4680,3.8407,17.3750,2.3801,15.7193,100.2202,5.1009,15.0758,6.5144,11.0785,1.8442,2.6991,0.6826,0.5263,3.7188,0.5011,12.8679,3.6449,7.7722,8.6414,23.1250,1.3733,3.0435,6.3774,4.0654,9.0255,1.2325,12.9104,10.1261,8.4937,13.4032,8.1129,7.9072,3.9957,4.0000,5.6321,15.6517,7.9455,5.9293,10.0547,0.7292,7.3576,7.1250,10.5846,0.2318
1995-05-04,16.0705,3.3654,7.3981,6.6183,6.2029,3.7224,4.0033,3.0786,9.4189,13.7287,5.7964,3.5680,3.9174,3.9564,4.1402,14.7015,12.4147,5.2607,2.6484,2.2606,4.9328,6.9116,7.3745,3.6834,48.1264,2.4046,4.8589,2.0302,6.3624,2.6010,6.8143,0.5375,5.2048,5.0484,20.9515,4.5451,4.7476,1.1762,3.0421,10.4111,3.0005,2.3283,6.9223,5.9932,2.5442,5.3208,103.9075,9.4899,3.8779,10.7253,5.0242,5.2832,11.2239,6.7761,8.9745,8.4249,12.6048,16.8017,1.9789,7.8078,290.0343,5.6740,5.4020,2.0194,7.0578,10.6287,2.2481,13.1554,9.3042,5.8730,16.0768,2.8058,9.8790,6.4151,11.6506,5.5904,8.5686,2.7355,7.2597,12.7651,8.8881,7.7583,5.5101,7.1042,4.9032,20.3980,12.2171,6.6279,8.3449,8.9691,2.0342,1.6166,18.8078,5.4533,20.9515,5.2912,1.9907,4.7476,8.0300,3.8102,17.3750,2.4305,15.9148,100.8710,5.1775,15.3489,6.3624,11.0403,1.8062,2.6010,0.7304,0.5375,3.6206,0.5201,12.6251,3.6275,7.6562,8.5550,23.1250,1.3574,3.0203,6.5201,4.0049,8.9205,1.2181,12.5903,10.1439,8.5480,13.4407,8.1992,7.6895,4.0684,3.5000,5.5449,15.7126,7.9858,5.9510,10.0988,0.7083,7.3994,7.1250,10.5561,0.2266
1995-05-05,15.9634,3.3034,7.5149,6.6183,6.2463,3.8077,4.0267,3.0328,9.3398,14.0973,5.8829,3.5931,3.8594,3.9242,4.0030,14.3026,12.3199,5.3036,2.7226,2.2606,4.7587,7.0794,7.3745,3.6664,48.6976,2.3758,4.9171,1.9292,6.2675,2.6132,6.7904,0.5552,5.1135,5.0200,20.9826,4.4934,4.9007,1.1762,3.0053,10.6946,2.9551,2.3283,6.9223,5.9932,2.5442,5.3208,103.1250,9.4899,3.8979,10.6501,4.9693,5.2549,11.1590,6.7318,8.7892,8.5158,12.5430,16.7213,1.9789,7.9162,290.3689,5.6171,5.4683,2.0127,7.1034,10.5206,2.2552,12.9876,9.3042,6.1024,16.2587,2.8250,9.8034,6.4740,11.7750,5.6768,8.3658,2.7020,7.2734,12.7651,8.8073,7.7248,5.5101,7.1433,4.9247,20.5673,12.3661,6.6052,8.2020,8.9268,2.0259,1.5870,18.5908,5.5207,20.9826,5.2616,2.0093,4.9007,8.1760,3.6273,17.3125,2.3801,15.9539,100.6541,4.9631,14.9119,6.2675,11.1167,1.7945,2.6132,0.7270,0.5552,3.6276,0.5265,12.8679,3.6449,7.6949,8.5982,23.0000,1.4532,2.9971,6.9009,3.8839,8.8506,1.2396,12.5903,10.0369,8.6205,13.2909,8.2855,7.7847,4.0866,4.0000,5.6147,15.7126,8.0529,6.0159,10.0768,0.7083,7.3855,6.8125,10.4708,0.2604
1995-05-08,16.0705,3.2983,7.5539,6.7209,6.4198,3.8760,4.0501,3.1061,9.4585,14.5580,6.0127,3.5177,3.8594,3.9242,4.0258,14.3596,12.3199,5.2392,2.6731,2.1503,4.7297,7.1968,7.5024,3.7173,48.6976,2.3830,5.0917,2.0302,6.3245,2.6746,6.8621,0.5495,5.2505,5.1110,20.7028,4.6175,5.0976,1.1762,3.0912,10.6946,2.9551,2.3283,6.7352,5.9444,2.6080,5.3427,106.2500,9.5066,3.9079,10.7253,4.9693,5.2832,11.1374,6.7761,8.6303,8.4552,12.6048,16.7213,2.0153,8.1331,300.4046,5.6076,5.5346,2.0127,7.1034,10.4126,2.2974,13.1218,9.2667,6.2171,16.5860,2.8250,9.8337,6.4740,12.0652,5.7344,8.4799,2.7132,7.2871,12.7651,8.8558,7.7583,5.4939,7.2213,5.0213,20.2287,12.3289,6.6279,8.2428,8.9057,2.0425,1.6276,18.6632,5.4918,20.7028,5.2912,2.0185,5.0976,8.3512,3.6578,17.8125,2.3423,16.5014,101.3049,5.1469,15.0485,6.3245,11.1167,1.8325,2.6746,0.7321,0.5495,3.6978,0.5233,12.9892,3.6798,7.7722,8.8575,22.5000,1.6288,2.9971,7.5672,3.8597,8.8856,1.2754,12.8037,10.2152,8.8016,13.5156,8.2423,7.7575,4.1229,3.9375,5.6495,15.5908,8.0395,6.1241,10.1429,0.7083,7.4412,6.9375,10.3285,0.2760
1995-05-09,16.0491,3.2957,7.7486,6.7209,6.6801,3.9273,4.0267,3.1519,9.8543,15.2030,6.2290,3.6685,3.8594,3.8983,4.0258,14.4166,12.3199,5.2177,2.6731,2.1779,4.7732,7.2975,7.5663,3.7683,49.5545,2.3974,5.1499,2.0504,6.3624,2.8586,6.8621,0.5552,5.1363,5.1395,20.5474,4.6020,5.1195,1.1357,3.0789,10.7351,3.0914,2.3283,6.7352,5.9444,2.6080,5.2140,109.3750,9.4391,3.8779,10.8382,5.1066,5.2549,11.0076,6.7318,8.6833,8.6067,12.6666,16.6409,2.0225,8.0463,301.4082,5.6645,5.7003,2.0529,7.0123,10.4846,2.3045,12.9876,9.3792,6.1482,16.2950,2.9980,9.8337,6.4740,12.1896,5.8497,8.5940,2.7132,7.3008,12.6657,8.9366,7.7416,5.4939,7.2213,5.0320,19.9325,12.2916,6.6052,8.1816,9.0326,2.0507,1.6092,18.7717,5.5207,20.5474,5.2912,2.0185,5.1195,8.3220,3.6883,17.9375,2.3549,16.1886,100.4372,5.1469,14.9666,6.3624,11.2313,1.8325,2.8586,0.7099,0.5552,3.7609,0.5201,13.1713,3.6798,7.8109,8.8143,22.6250,1.6927,2.9855,7.8527,3.8718,8.9905,1.2396,12.8037,10.1617,8.8378,13.3658,8.1129,7.7983,4.1047,4.0000,5.5275,15.8344,7.8784,6.1024,10.1209,0.7292,7.4830,6.9375,10.1293,0.2891
1995-05-10,16.0920,3.2725,7.7486,6.7722,6.6367,3.9956,4.0501,3.1428,10.0917,15.8479,6.1857,3.6057,3.8303,3.8919,4.0030,14.1602,11.9409,5.1530,2.6731,2.1779,4.8457,7.2975,7.5663,3.8362,50.2685,2.4046,5.0335,2.0403,6.3624,2.8831,6.8861,0.5608,5.0678,5.0883,20.4231,4.4986,5.0758,1.1531,3.0667,10.6946,3.0687,2.3283,6.6416,5.9444,2.6267,5.2784,109.3750,9.4898,3.9279,10.8759,5.2164,5.4527,10.9860,6.5990,8.6833,8.5461,12.7283,16.7213,2.0080,7.9813,304.4190,5.6171,5.7334,2.0595,7.0578,10.6648,2.2833,13.2560,9.3042,6.1024,16.3314,2.9596,9.8034,6.5623,11.9823,5.8713,8.5686,2.6797,7.2871,12.7154,8.9204,7.8421,5.4293,7.1237,5.0749,19.9325,12.3661,6.6731,8.0592,9.1172,2.0590,1.5870,18.8078,5.7038,20.4231,5.3801,2.0556,5.0758,8.2344,3.6273,18.5625,2.3360,15.8953,101.5218,5.1086,15.1304,6.3624,11.3077,1.8296,2.8831,0.7270,0.5608,3.8311,0.5201,13.7783,3.6798,7.8882,8.7711,23.1250,1.6448,2.9855,7.5672,3.8960,8.8506,1.2396,12.6970,10.1261,8.8921,13.6653,8.1129,7.8119,4.1229,4.1250,5.5798,15.8344,7.8113,6.0375,10.1650,0.7292,7.3576,7.0938,10.2147,0.3073
1995-05-11,16.1562,3.3602,7.7486,6.6696,6.6801,3.9614,4.0501,3.1428,9.9334,15.5715,6.2290,3.6183,3.8303,3.9306,4.0945,14.1887,12.1304,5.1961,2.6731,2.1503,4.8748,7.2136,7.5876,3.7683,49.1260,2.4478,5.1499,2.0403,6.4954,2.9322,7.0056,0.5778,5.1591,5.2306,21.0137,4.5192,5.1414,1.2979,3.2016,10.6541,3.2278,2.3283,6.6416,5.9932,2.6455,5.3105,109.3750,9.4391,3.8810,10.7630,5.1066,5.4244,10.9211,6.6433,8.5774,8.6370,12.6048,16.6409,2.0880,7.9596,301.7428,5.6360,5.7003,2.0328,7.0578,10.5567,2.2904,13.4238,9.4543,6.1253,16.2587,2.9211,9.7731,6.5917,11.9409,5.8785,8.7207,2.6908,7.2597,12.7651,9.0820,7.7751,5.4293,7.1042,5.0105,19.9325,12.1426,6.6613,8.1408,9.2230,2.1252,1.6387,18.7355,5.7038,21.0137,5.3900,2.0000,5.1414,8.3512,3.5968,18.5000,2.3297,16.1104,102.3895,5.2541,15.1850,6.4954,11.3077,1.8325,2.9322,0.7645,0.5778,3.9855,0.5138,13.3534,3.6711,7.8882,8.9439,23.8750,1.5650,3.0900,7.6147,3.9807,9.0955,1.2325,12.5903,10.0904,8.8197,13.6653,8.4150,7.7847,4.1047,4.2500,5.6495,15.8344,7.7845,6.0808,10.1209,0.6875,7.3297,7.0000,10.2147,0.2969
1995-05-12,16.1777,3.3344,7.7486,6.7209,6.6801,3.9443,4.0501,3.1886,9.6960,14.9265,6.1857,3.6183,3.8594,3.9500,4.0258,14.3596,12.3199,5.1961,2.5741,2.1779,4.8748,7.2471,7.6729,3.8362,48.2692,2.4334,5.1208,2.1312,6.7233,2.9322,7.1252,0.5835,5.2961,5.3842,21.5111,4.4960,5.2508,1.3733,3.2629,10.6946,3.1369,2.3283,6.7819,5.9932,2.7581,5.4715,110.9375,9.4391,3.8606,10.8006,5.0792,5.4244,10.9211,6.7540,8.5774,8.5461,12.6666,16.6409,2.0880,8.1114,304.7535,5.6645,5.7003,2.0529,7.1262,10.6287,2.2552,13.4574,9.4637,6.0794,16.2950,2.8923,9.8185,6.5623,11.9409,5.8785,8.8348,2.6573,7.2871,12.7651,9.0982,7.9594,5.4455,7.1628,5.0642,19.8901,12.3289,6.7295,8.2428,9.4768,2.1500,1.6567,18.5547,5.7134,21.5111,5.3998,2.0185,5.2508,8.6724,3.5663,17.8125,2.3549,16.5014,102.3895,5.3001,15.3216,6.7233,11.2695,1.8384,2.9322,0.7952,0.5835,3.9714,0.5201,13.8390,3.6711,7.9655,8.9439,25.2500,1.4692,3.0900,7.6623,4.1985,9.5152,1.2396,12.6970,9.8943,8.5480,13.2909,8.7170,7.6486,4.0684,4.1250,5.3531,16.2912,7.7576,5.8860,9.9004,0.7083,7.2879,6.9375,9.8448,0.2917
1995-05-15,16.2848,3.3576,7.6707,6.6696,6.4632,3.9614,4.0033,3.2069,9.5377,15.0187,6.0559,3.6183,3.8013,3.9823,4.0030,14.3596,12.3199,5.1530,2.7721,2.1779,4.8457,7.3646,7.6516,3.8192,50.1257,2.4262,4.9753,2.1818,6.6093,2.9322,7.1730,0.5892,5.2048,5.3956,21.6043,4.4830,5.2727,1.3675,3.2629,10.7756,3.2278,2.3283,6.9223,5.9932,2.7018,5.4715,116.4075,9.5235,3.9625,10.9135,5.1615,5.4527,10.8779,6.8204,8.6833,8.5764,12.8519,16.2389,2.1026,8.2415,309.7714,5.7120,5.6340,2.0796,7.1375,10.7368,2.2554,13.5581,9.4543,6.0565,16.5133,2.8683,9.8337,6.6211,11.9409,5.8497,9.1010,2.7020,7.3693,12.7651,9.1054,7.8756,5.4293,7.2994,4.9461,20.0171,12.4621,6.7977,8.3653,9.5614,2.2451,1.6756,18.4461,5.8194,21.6043,5.6071,2.0556,5.2727,9.0227,3.6883,17.8750,2.3675,16.6187,105.8603,5.3920,15.3216,6.6093,11.3077,1.8676,2.9322,0.8294,0.5892,3.9539,0.5201,14.2639,3.7234,8.0815,8.8575,25.0000,1.4372,3.1945,7.7575,4.4284,9.4803,1.2181,13.0171,9.8943,8.3850,13.7028,8.8465,7.7167,3.9957,4.1250,5.3008,17.0524,7.7308,5.7995,9.9886,0.7188,7.2879,6.9063,9.7594,0.2917
1995-05-16,16.2205,3.5047,7.7486,6.5670,6.4632,3.9785,3.9565,3.2069,9.3794,14.9265,6.0559,3.8570,3.8884,3.9758,4.0030,14.3596,12.4147,5.1745,2.7226,2.2606,4.8457,7.4317,7.7582,3.7513,49.6973,2.4046,4.9753,2.1413,6.2675,2.8463,7.1252,0.6061,5.1820,5.3046,21.6665,4.5037,5.6446,1.3675,3.3733,10.7756,3.2506,2.3283,7.0626,6.0419,2.6830,5.5358,118.7500,9.6248,4.0032,11.0264,5.1341,5.3962,11.3537,6.8204,8.7098,8.6673,13.0373,15.9174,2.1899,8.2415,306.4261,5.7499,5.8329,2.1063,7.2286,10.8449,2.2837,13.5245,9.3417,6.0335,16.4041,2.9211,10.0152,6.6800,11.9409,5.8785,9.1010,2.7020,7.4789,12.7154,9.1054,8.0432,5.4293,7.2994,4.8818,20.1864,12.4995,7.0023,8.4469,9.3922,2.2699,1.6313,18.4100,5.8579,21.6665,5.4887,2.0880,5.6446,8.9935,3.7188,17.8125,2.3927,17.1661,106.0773,5.5375,15.9498,6.2675,11.2313,1.8501,2.8463,0.8174,0.6061,3.8974,0.5297,14.2639,3.7321,8.1975,8.8143,24.7500,1.5330,3.1016,7.6623,4.1622,9.5152,1.2181,13.0171,9.8587,8.3126,13.5904,8.6739,7.6759,4.0139,4.1875,5.4054,16.5652,7.8247,5.8860,10.1209,0.7292,7.3018,6.9688,9.8448,0.2917
1995-05-17,16.2634,3.5512,7.7096,6.5157,6.5933,3.9614,3.9799,3.2069,9.7355,14.9265,6.0127,3.8695,3.8013,3.9629,3.8429,14.3026,12.5095,5.1745,2.8216,2.2330,4.8312,7.3646,7.6729,3.7683,48.8404,2.4262,5.0626,2.0807,6.1915,2.8095,7.3403,0.5948,5.0222,5.4127,22.3814,4.5813,5.6883,1.3182,3.9384,10.6136,3.2278,2.3283,7.1561,5.9932,2.6830,5.4715,118.7500,9.6248,3.9829,11.1393,5.1066,5.3962,11.4185,6.7761,8.6568,8.6067,12.8519,16.0782,2.1390,8.2632,302.7463,5.7309,5.7997,2.0595,7.2058,10.5927,2.2766,13.3567,9.3042,5.9647,16.3678,2.9500,10.0757,6.7388,12.0238,5.9217,8.9362,2.7020,7.4378,12.7651,9.1054,8.0767,5.3808,7.2213,4.9354,20.1864,12.2001,7.0023,8.4673,9.3711,2.2823,1.6830,18.2291,5.9350,22.3814,5.5479,2.0741,5.6883,9.1103,3.7188,17.5625,2.3801,18.2610,104.3419,5.6830,15.8951,6.1915,11.3077,1.8618,2.8095,0.7952,0.5948,3.8904,0.5328,14.0818,3.7147,7.9655,8.8575,23.2500,1.5330,3.0435,7.6147,4.0654,9.4453,1.2396,13.2305,9.8408,8.4031,13.5904,8.5876,7.6350,3.9957,4.2500,5.4054,16.6261,7.7576,5.8860,10.1870,0.6875,7.2600,6.8125,9.8733,0.3047
1995-05-18,15.9634,3.4944,7.6707,6.3105,6.5066,3.9443,4.0267,3.1153,10.0917,14.2816,5.9694,3.8946,3.8594,3.9371,3.9801,14.1887,12.6990,5.1098,2.7226,2.3157,4.8167,7.3310,7.6729,3.7004,47.5552,2.4478,5.1208,2.0908,6.1155,2.8095,7.2447,0.5835,5.1135,5.4412,23.2518,4.5813,5.5571,1.2690,3.9621,10.5326,3.1369,2.3283,7.1094,5.9673,2.7018,5.4393,115.6250,9.5404,3.9116,10.9888,5.0242,5.3114,11.2023,6.6654,8.6303,8.5158,12.6666,15.9174,2.0589,8.1114,302.0773,5.6455,5.6672,2.0395,7.0806,10.3405,2.2696,13.1889,9.0416,5.9188,16.3678,2.9019,9.9547,6.7683,11.9823,5.8929,8.6700,2.6908,7.3830,12.5664,8.9753,7.4902,5.3970,7.0262,4.8496,20.1017,11.7510,6.8432,8.3244,9.1807,2.2078,1.6166,17.7951,5.7423,23.2518,5.4196,2.0556,5.5571,9.0665,3.7797,17.3750,2.4053,17.8309,102.3895,5.5452,15.0212,6.1155,11.0403,1.8384,2.8095,0.7969,0.5835,3.8198,0.5265,13.7176,3.6973,7.7722,8.9871,22.0000,1.5171,3.0552,7.6147,4.0654,9.2704,1.2611,12.9104,9.6982,8.2945,13.2161,8.4581,7.4445,3.9049,3.7500,5.2834,16.3216,7.6771,5.8211,10.0768,0.6458,7.0928,6.4688,10.0155,0.3021
1995-05-19,16.0062,3.5254,7.7486,6.3105,6.3331,3.9102,4.1438,3.1336,10.2896,14.3737,6.0559,3.8821,3.8013,3.9145,3.9572,14.0462,12.4147,5.1098,2.6979,2.3433,4.7587,7.2136,7.5876,3.6664,48.1264,2.4550,5.0917,2.1009,6.0776,2.7850,7.3164,0.5948,5.0678,5.3501,23.9979,4.6071,5.5352,1.2545,3.9253,10.4921,3.1824,2.3283,7.1965,5.9673,2.6830,5.4071,112.5000,9.4560,3.8810,11.0264,5.0517,5.2549,11.1374,6.5990,8.7098,8.3946,12.7283,15.8370,2.0007,8.1114,298.7320,5.6645,5.5346,2.0328,7.0123,10.4486,2.2766,13.0882,8.9290,5.9418,16.4041,2.9019,10.0001,6.7683,11.9409,5.8785,8.6954,2.6350,7.2734,12.4785,8.8777,7.5070,5.3970,6.9090,4.8496,19.9325,11.7136,6.7749,8.2428,9.0537,2.2492,1.5944,17.9398,5.7423,23.9979,5.3209,2.0833,5.5352,8.5848,3.7797,17.4375,2.4242,17.7136,101.5218,5.4992,14.4203,6.0776,10.8875,1.8325,2.7850,0.7952,0.5948,3.8974,0.5170,13.8997,3.6798,7.6562,8.9007,22.3750,1.5171,3.0203,7.5196,4.0533,9.2004,1.2611,12.9104,9.6982,8.4575,13.4407,8.5444,7.5398,3.9231,4.1250,5.2834,16.1998,7.7711,5.8211,10.3193,0.6667,7.1346,6.5000,9.8733,0.3073
